RedIzo;Nazev;Ico;AdresaRUIAN;TypZrizovatele;ZrizovatelIco;ZrizovatelNazev;SkolaIzo;SkolaNazev;DruhSkoly;SkolaAdresa;EditorIco;EditorNazev;t1;t2;t3;t4;t5;t6;t7;t8;t9;Stupen
600088618;Základní škola, Tøebechovice pod Orebem, okres Hradec Králové;62690973;15842452;2;269719;Mìsto Tøebechovice pod Orebem;62690973;Základní škola;B00;15842452;269719;Mìsto Tøebechovice pod Orebem;X;X;X;X;X;X;X;X;X;3
600102408;Základní škola, Vrchlabí, nám. Míru 283;70947163;2304490;2;278475;Mìsto Vrchlabí;102578974;Základní škola;B00;2304490;278475;Mìsto Vrchlabí;X;X;X;X;X;X;X;X;X;3
600102505;Základní škola, Vrchlabí, Školní 1336;68247630;2313341;2;278475;Mìsto Vrchlabí;117900729;Základní škola;B00;2313341;278475;Mìsto Vrchlabí;X;X;X;X;X;X;X;X;X;3
650059905;Základní škola, acléø, okres Trutnov;70988021;2371537;2;278491;Mìsto acléø;102590044;Základní škola;B00;2371537;278491;Mìsto acléø;X;X;X;X;X;X;X;X;X;3
600099822;I. Mateøská škola Pomezí 283 okres Svitavy;70985791;1814095;2;277185;Obec Pomezí;7587201;Mateøská škola;A00;1814095;277185;Obec Pomezí;;;;;;;;;;
600099555;I. Mateøská škola, Piaristická 137, Moravská Tøebová, okres Svitavy;70880611;15972186;2;277037;Mìsto Moravská Tøebová;3366952;Mateøská škola;A00;15972186;277037;Mìsto Moravská Tøebová;;;;;;;;;;
600100031;II. Mateøská škola Pomezí 102 okres Svitavy;70985782;1812408;2;277185;Obec Pomezí;7587546;Mateøská škola;A00;1812408;277185;Obec Pomezí;;;;;;;;;;
600100308;II. Mateøská škola, Jiráskova 1141, Moravská Tøebová, okres Svitavy;70880603;15981657;2;277037;Mìsto Moravská Tøebová;108040143;Mateøská škola;A00;15981657;277037;Mìsto Moravská Tøebová;;;;;;;;;;
600104214;Integrovaná základní škola a mateøská škola;856801;18071031;2;279544;Obec Sruby;107589672;Mateøská škola;A00;18071031;279544;Obec Sruby;;;;;;;;;;
600104214;Integrovaná základní škola a mateøská škola;856801;18071031;2;279544;Obec Sruby;856801;Základní škola;B00;18071031;279544;Obec Sruby;X;X;X;;;;;;;1
650053834;Masarykova základní škola a mateøská škola Kunvald, okres Ústí nad Orlicí;70985855;17996261;2;279099;Mìstys Kunvald;102642532;Základní škola;B00;17996261;279099;Mìstys Kunvald;X;X;X;X;;X;;X;X;3
650053834;Masarykova základní škola a mateøská škola Kunvald, okres Ústí nad Orlicí;70985855;17996261;2;279099;Mìstys Kunvald;107589451;Mateøská škola;A00;17996261;279099;Mìstys Kunvald;;;;;;;;;;
600096076;Masarykova základní škola Dolní Roveò, okres Pardubice;191086;7505868;2;273503;Obec Dolní Roveò;191086;Základní škola;B00;7505868;273503;Obec Dolní Roveò;X;X;X;X;X;X;X;X;X;3
650041445;Masarykova základní škola Klášterec nad Orlicí, okres Ústí nad Orlicí;75018047;5632951;2;279021;Obec Klášterec nad Orlicí;102654018;Základní škola;B00;5632951;279021;Obec Klášterec nad Orlicí;X;X;X;X;X;X;X;X;X;3
600100880;Masarykova základní škola Morašice, okres Svitavy;70157341;1843982;2;277029;Obec Morašice;2506556;Základní škola;B00;1843982;277029;Obec Morašice;X;X;X;X;X;X;X;X;X;3
600100634;Masarykova základní škola Polièka;43509541;15942155;2;277177;Mìsto Polièka;43509541;Základní škola;B00;15942155;277177;Mìsto Polièka;X;X;X;X;X;X;X;X;X;3
600103943;Mateøská škola a školní jídelna, Horní Èermná, okres Ústí nad Orlicí;70990204;5638437;2;278882;Obec Horní Èermná;107590298;Mateøská škola;A00;5638437;278882;Obec Horní Èermná;;;;;;;;;;
691013756;Mateøská škola a základní škola Josefa Luxe Nekoø;8687463;18032273;2;279269;Obec Nekoø;181110547;Základní škola;B00;18032273;279269;Obec Nekoø;X;X;X;X;X;;;;;1
691013756;Mateøská škola a základní škola Josefa Luxe Nekoø;8687463;18032273;2;279269;Obec Nekoø;107589575;Mateøská škola;A00;18032273;279269;Obec Nekoø;;;;;;;;;;
600104575;Mateøská škola a Základní škola Tøebovice;75015099;18083439;2;279650;Obec Tøebovice;102642371;Základní škola;B00;18083439;279650;Obec Tøebovice;X;X;X;;;;;;;1
600104575;Mateøská škola a Základní škola Tøebovice;75015099;18083439;2;279650;Obec Tøebovice;107589711;Mateøská škola;A00;18083731;279650;Obec Tøebovice;;;;;;;;;;
669000060;Mateøská škola Banín, okres Svitavy;70990051;15865924;2;579441;Obec Banín;130005258;Mateøská škola;A00;15865924;579441;Obec Banín;;;;;;;;;;
669000582;Mateøská škola Bìlá nad Svitavou, okres Svitavy;70995133;15868311;2;579459;Obec Bìlá nad Svitavou;169000591;Mateøská škola;A00;15868311;579459;Obec Bìlá nad Svitavou;;;;;;;;;;
600099717;Mateøská škola Benátky, okres Svitavy;70189005;1840754;2;276375;Obec Benátky;7586981;Mateøská škola;A00;1840754;276375;Obec Benátky;;;;;;;;;;
600090191;Mateøská škola Bìstvina, okres Chrudim;70998761;5336147;2;269841;Obec Bìstvina;107581906;Mateøská škola;A00;5336147;269841;Obec Bìstvina;;;;;;;;;;
600099971;Mateøská škola Biskupice, okres Svitavy;71003126;1856235;2;579467;Obec Biskupice;7587473;Mateøská škola;A00;1856235;579467;Obec Biskupice;;;;;;;;;;
600099563;Mateøská škola Borová, okres Svitavy;71003045;1808257;2;276430;Obec Borová;7586787;Mateøská škola;A00;1808257;276430;Obec Borová;;;;;;;;;;
600099598;Mateøská škola Brnìnec, Moravská Chrastová 44, okres Svitavy;75016419;15915590;2;276464;Obec Brnìnec;7586833;Mateøská škola;A00;15915590;276464;Obec Brnìnec;;;;;;;;;;
600095738;Mateøská škola Bøehy, okres Pardubice;71001557;7493606;2;273392;Obec Bøehy;107584867;Mateøská škola;A00;7493606;273392;Obec Bøehy;;;;;;;;;;
600099580;Mateøská škola Bøezina, okres Svitavy;75019175;1916840;2;276472;Obec Bøezina;7586809;Mateøská škola;A00;1916840;276472;Obec Bøezina;;;;;;;;;;
600100219;Mateøská škola Bøezová nad Svitavou;70947627;25358391;2;483869;Mìsto Bøezová nad Svitavou;108040119;Mateøská škola;A00;25358391;483869;Mìsto Bøezová nad Svitavou;;;;;;;;;;
600095355;Mateøská škola Bıš, okres Pardubice;60157151;7667931;2;273431;Obec Bıš;60157151;Mateøská škola;A00;7667931;273431;Obec Bıš;;;;;;;;;;
600099610;Mateøská škola Cerekvice nad Louènou, okres Svitavy;75016427;1861891;2;276537;Obec Cerekvice nad Louènou;7586868;Mateøská škola;A00;1861891;276537;Obec Cerekvice nad Louènou;;;;;;;;;;
600095487;Mateøská škola Èeperka, okres Pardubice;60158883;7500432;2;273449;Obec Èeperka;60158883;Mateøská škola;A00;7500432;273449;Obec Èeperka;;;;;;;;;;
600095851;Mateøská škola Èepí, okres Pardubice;75007720;7502001;2;273457;Obec Èepí;107585111;Mateøská škola;A00;7502001;273457;Obec Èepí;;;;;;;;;;
600104028;Mateøská škola Èeská Tøebová, Habrmanova;70982317;24768146;2;278653;Mìsto Èeská Tøebová;107590379;Mateøská škola;A00;24768146;278653;Mìsto Èeská Tøebová;;;;;;;;;;
600103790;Mateøská škola Èeská Tøebová, U Koupalištì;70982325;24756733;2;278653;Mìsto Èeská Tøebová;107590051;Mateøská škola;A00;24756733;278653;Mìsto Èeská Tøebová;;;;;;;;;;
600103803;Mateøská škola Èeská Tøebová, U Stadionu;70982341;24720020;2;278653;Mìsto Èeská Tøebová;107590069;Mateøská škola;A00;24720020;278653;Mìsto Èeská Tøebová;;;;;;;;;;
600104095;Mateøská škola Èeská Tøebová, Vinohrady;70982295;24756831;2;278653;Mìsto Èeská Tøebová;107590506;Mateøská škola;A00;24756831;278653;Mìsto Èeská Tøebová;;;;;;;;;;
691002452;Mateøská škola Èeské Heømanice;72088613;5645794;2;278661;Obec Èeské Heømanice;107589192;Mateøská škola;A00;5645794;278661;Obec Èeské Heømanice;;;;;;;;;;
600095894;Mateøská škola Ètyølístek Pardubice, Národních hrdinù 8;75018144;7724055;2;274046;Statutární mìsto Pardubice;107585171;Mateøská škola;A00;7724055;274046;Statutární mìsto Pardubice;;;;;;;;;;
600099806;Mateøská škola Ètyølístek Polièka;75007991;15943941;2;277177;Mìsto Polièka;7587171;Mateøská škola;A00;15943941;277177;Mìsto Polièka;;;;;;;;;;
600103986;Mateøská škola Ètyølístek, Vysoké Mıto, pøíspìvková organizace;70998680;5713102;2;279773;Mìsto Vysoké Mıto;107590336;Mateøská škola;A00;5713102;279773;Mìsto Vysoké Mıto;;;;;;;;;;
600103935;Mateøská škola ÈTYØLÍSTEK, amberk;75017377;18124925;2;279846;Mìsto amberk;107590271;Mateøská škola;A00;18124925;279846;Mìsto amberk;;;;;;;;;;
600095291;Mateøská škola Dašice, okres Pardubice;48160199;13149792;2;273481;Mìsto Dašice;48160199;Mateøská škola;A00;13149792;273481;Mìsto Dašice;;;;;;;;;;
600099954;Mateøská škola Desná, okres Svitavy;75016010;1854631;2;579483;Obec Desná;7587457;Mateøská škola;A00;1854631;579483;Obec Desná;;;;;;;;;;
600100065;Mateøská škola Dìtøichov u Moravské Tøebové;70999414;1787497;2;579491;Obec Dìtøichov u Moravské Tøebové;7587571;Mateøská škola;A00;1787497;579491;Obec Dìtøichov u Moravské Tøebové;;;;;;;;;;
600100197;Mateøská škola Dìtøichov, okres Svitavy;70990042;15879666;2;276561;Obec Dìtøichov;7587848;Mateøská škola;A00;15879666;276561;Obec Dìtøichov;;;;;;;;;;
600103641;Mateøská škola Dlouhoòovice;70985626;18105351;2;580899;Obec Dlouhoòovice;107589851;Mateøská škola;A00;18105351;580899;Obec Dlouhoòovice;;;;;;;;;;
600096041;Mateøská škola Dolany, okres Pardubice;70998591;7503300;2;273490;Obec Dolany;107584956;Mateøská škola;A00;7503300;273490;Obec Dolany;;;;;;;;;;
600103226;Mateøská škola Dolní Dobrouè, okres Ústí nad Orlicí;75016290;17956170;2;278742;Obec Dolní Dobrouè;107589290;Mateøská škola;A00;17956170;278742;Obec Dolní Dobrouè;;;;;;;;;;
600095533;Mateøská škola Dolní Roveò, okres Pardubice;70997209;7505876;2;273503;Obec Dolní Roveò;107584387;Mateøská škola;A00;7505876;273503;Obec Dolní Roveò;;;;;;;;;;
600095819;Mateøská škola Dolní Øedice, okres Pardubice;75019256;7508999;2;273511;Obec Dolní Øedice;107585065;Mateøská škola;A00;7508999;273511;Obec Dolní Øedice;;;;;;;;;;
600095720;Mateøská škola Doubek Pardubice-Svítkov a Lány na Dùlku;75018225;81149263;2;274046;Statutární mìsto Pardubice;107584832;Mateøská škola;A00;81149263;274046;Statutární mìsto Pardubice;;;;;;;;;;
600095703;Mateøská škola Duha Pardubice-Popkovice a Staré Èívice;75018306;7767765;2;274046;Statutární mìsto Pardubice;107584778;Mateøská škola;A00;7767765;274046;Statutární mìsto Pardubice;;;;;;;;;;
600099946;Mateøská škola Hartmanice, okres Svitavy;71008641;15883680;2;276634;Obec Hartmanice;7587449;Mateøská škola;A00;15883680;276634;Obec Hartmanice;;;;;;;;;;
600103692;Mateøská škola Hejnice, okres Ústí nad Orlicí;75016974;17964555;2;278831;Obec Hejnice;107589907;Mateøská škola;A00;17964555;278831;Obec Hejnice;;;;;;;;;;
600103650;Mateøská škola Helvíkovice, okres Ústí nad Orlicí;71006303;26579324;2;580929;Obec Helvíkovice;107589869;Mateøská škola;A00;26579324;580929;Obec Helvíkovice;;;;;;;;;;
600103251;Mateøská škola Hnátnice, okres Ústí nad Orlicí;70984905;17966299;2;278874;Obec Hnátnice;107589338;Mateøská škola;A00;17966299;278874;Obec Hnátnice;;;;;;;;;;
600095282;Mateøská škola Holice, Holubova 39, okres Pardubice;48159743;7654154;2;273571;Mìsto Holice;48159743;Mateøská škola;A00;7654154;273571;Mìsto Holice;;;;;;;;;;
600095274;Mateøská škola Holice, Pardubická 992, okres Pardubice;48159735;7663099;2;273571;Mìsto Holice;48159735;Mateøská škola;A00;7663099;273571;Mìsto Holice;;;;;;;;;;
600095461;Mateøská škola Holice, Staroholická, okres Pardubice;60158581;7514751;2;273571;Mìsto Holice;60158581;Mateøská škola;A00;7514751;273571;Mìsto Holice;;;;;;;;;;
600095452;Mateøská škola Horní Jelení, pøíspìvková organizace;60158115;7524315;2;273589;Mìsto Horní Jelení;60158115;Mateøská škola;A00;7524315;273589;Mìsto Horní Jelení;;;;;;;;;;
691015686;Mateøská škola Horní Øedice, okres Pardubice;14183994;27242943;2;273601;Obec Horní Øedice;181126796;Mateøská škola;A00;27242943;273601;Obec Horní Øedice;;;;;;;;;;
600099644;Mateøská škola Horní Újezd, okres Svitavy;71003215;15886395;2;579521;Obec Horní Újezd;7586892;Mateøská škola;A00;15886395;579521;Obec Horní Újezd;;;;;;;;;;
600103854;Mateøská škola Hradisková, Jablonné nad Orlicí;70984948;17983797;2;278963;Mìsto Jablonné nad Orlicí;107590123;Mateøská škola;A00;17983797;278963;Mìsto Jablonné nad Orlicí;;;;;;;;;;
691008582;Mateøská škola Hrušová;71294261;5641764;2;854034;Obec Hrušová;181073391;Mateøská škola;A00;5641764;854034;Obec Hrušová;;;;;;;;;;
600095878;Mateøská škola Høíbátka Kladruby nad Labem;70987084;7546530;2;273767;Obec Kladruby nad Labem;107585146;Mateøská škola;A00;7546530;273767;Obec Kladruby nad Labem;;;;;;;;;;
600095363;Mateøská škola Choltice, okres Pardubice;60157160;7534680;2;273643;Mìstys Choltice;60157160;Mateøská škola;A00;7534680;273643;Mìstys Choltice;;;;;;;;;;
600095509;Mateøská škola Chvaletice, okres Pardubice;60159014;7631499;2;273660;Mìsto Chvaletice;60159014;Mateøská škola;A00;7631499;273660;Mìsto Chvaletice;;;;;;;;;;
669000086;Mateøská škola Chvojenec, okr. Pardubice;70986771;7539274;2;273678;Obec Chvojenec;169000095;Mateøská škola;A00;7539274;273678;Obec Chvojenec;;;;;;;;;;
600099652;Mateøská škola Janov, okres Svitavy;75015846;1868411;2;276731;Obec Janov;7586906;Mateøská škola;A00;1868411;276731;Obec Janov;;;;;;;;;;
600099962;Mateøská škola Jarošov, okres Svitavy;75016494;15895751;2;276766;Obec Jarošov;7587465;Mateøská škola;A00;15895751;276766;Obec Jarošov;;;;;;;;;;
600103838;Mateøská škola Jasánek, Ústí nad Orlicí, Nerudova 136;75017555;24728098;2;279676;Mìsto Ústí nad Orlicí;107590107;Mateøská škola;A00;24728098;279676;Mìsto Ústí nad Orlicí;;;;;;;;;;
600099679;Mateøská škola Jedlová, okres Svitavy;70989915;15898806;2;276782;Obec Jedlová;7586922;Mateøská škola;A00;15898806;276782;Obec Jedlová;;;;;;;;;;
600099687;Mateøská škola Jevíèko;70944601;1830597;2;276791;Mìsto Jevíèko;7586931;Mateøská škola;A00;1830597;276791;Mìsto Jevíèko;;;;;;;;;;
600095681;Mateøská škola Kamarád Pardubice, Teplého 2100;75017989;7709706;2;274046;Statutární mìsto Pardubice;107584727;Mateøská škola;A00;7709706;274046;Statutární mìsto Pardubice;;;;;;;;;;
600104087;Mateøská škola Kamarádi, Vysoké Mıto, pøíspìvková organizace;70998701;5706866;2;279773;Mìsto Vysoké Mıto;107590492;Mateøská škola;A00;5706866;279773;Mìsto Vysoké Mıto;;;;;;;;;;
600095517;Mateøská škola Kamínek Pardubice, Ke Kamenci 1601;60159090;7791496;2;274046;Statutární mìsto Pardubice;60159090;Mateøská škola;A00;7791496;274046;Statutární mìsto Pardubice;;;;;;;;;;
600100081;Mateøská škola Karle, okres Svitavy;75016095;15902421;2;579564;Obec Karle;7587597;Mateøská škola;A00;15902421;579564;Obec Karle;;;;;;;;;;
600103811;Mateøská škola Kaštánek, Choceò;75017733;5677203;2;278955;Mìsto Choceò;107590085;Mateøská škola;A00;5677203;278955;Mìsto Choceò;;;;;;;;;;
600103722;Mateøská škola Klášterec nad Orlicí, okres Ústí nad Orlicí;75017369;5633371;2;279021;Obec Klášterec nad Orlicí;107589931;Mateøská škola;A00;5633371;279021;Obec Klášterec nad Orlicí;;;;;;;;;;
600095924;Mateøská škola Klubíèko Pardubice-Polabiny, Grusova 448;70944849;7796676;2;274046;Statutární mìsto Pardubice;107585324;Mateøská škola;A00;7796676;274046;Statutární mìsto Pardubice;;;;;;;;;;
600104044;Mateøská škola KLUBÍÈKO Ústí nad Orlicí, Dìlnická 67;75017318;24736465;2;279676;Mìsto Ústí nad Orlicí;107590395;Mateøská škola;A00;24736465;279676;Mìsto Ústí nad Orlicí;;;;;;;;;;
691007152;Mateøská škola Koèièka Koèí, okres Chrudim;71294724;7202326;2;270288;Obec Koèí;181061309;Mateøská škola;A00;7202326;270288;Obec Koèí;;;;;;;;;;
600095801;Mateøská škola Kojice, okres Pardubice;71005455;7549156;2;273783;Obec Kojice;107585049;Mateøská škola;A00;7549156;273783;Obec Kojice;;;;;;;;;;
600103731;Mateøská škola Koldín, okres Ústí nad Orlicí;71008969;17993181;2;279056;Obec Koldín;107589940;Mateøská škola;A00;17993181;279056;Obec Koldín;;;;;;;;;;
600095967;Mateøská škola Koníèek Pardubice, Bulharská 119;70944075;7778210;2;274046;Statutární mìsto Pardubice;107585375;Mateøská škola;A00;7778210;274046;Statutární mìsto Pardubice;;;;;;;;;;
600095941;Mateøská škola Korálek Pardubice, Rumunská 90;70941939;7716435;2;274046;Statutární mìsto Pardubice;107585341;Mateøská škola;A00;7716435;274046;Statutární mìsto Pardubice;;;;;;;;;;
600095444;Mateøská škola Kostìnice, okres Pardubice;60157801;7551584;2;273821;Obec Kostìnice;60157801;Mateøská škola;A00;7551584;273821;Obec Kostìnice;;;;;;;;;;
600099989;Mateøská škola Kunèina, okres Svitavy;70997926;1791273;2;276880;Obec Kunèina;7587481;Mateøská škola;A00;1791273;276880;Obec Kunèina;;;;;;;;;;
650046293;Mateøská škola Kvìtná;70188963;1846493;2;276898;Obec Kvìtná;7587716;Mateøská škola;A00;1846612;276898;Obec Kvìtná;;;;;;;;;;
600099601;Mateøská škola KVÍTEK Bystré, okres Svitavy;75015609;1797786;2;276529;Mìsto Bystré;7586850;Mateøská škola;A00;1797786;276529;Mìsto Bystré;;;;;;;;;;
600095975;Mateøská škola Kytièka Pardubice, Gebauerova 1691;75018705;7792123;2;274046;Statutární mìsto Pardubice;107585383;Mateøská škola;A00;7792123;274046;Statutární mìsto Pardubice;;;;;;;;;;
600103978;Mateøská škola Lentilka, Ústí nad Orlicí, Heranova 1348;75017393;24748901;2;279676;Mìsto Ústí nad Orlicí;107590328;Mateøská škola;A00;24748901;279676;Mìsto Ústí nad Orlicí;;;;;;;;;;
600103404;Mateøská škola Letohrad, Taušlova;75017300;5686016;2;279129;Mìsto Letohrad;107589516;Mateøská škola;A00;5686016;279129;Mìsto Letohrad;;;;;;;;;;
600103897;Mateøská škola Letohrad, U Dvora;75017385;5691141;2;279129;Mìsto Letohrad;107590191;Mateøská škola;A00;5691141;279129;Mìsto Letohrad;;;;;;;;;;
600100375;Mateøská škola Linhartice;75017342;1872974;2;276936;Obec Linhartice;7587121;Mateøská škola;A00;1872974;276936;Obec Linhartice;;;;;;;;;;
600099792;Mateøská škola Luèní Polièka;75007983;15936058;2;277177;Mìsto Polièka;7587163;Mateøská škola;A00;15936058;277177;Mìsto Polièka;;;;;;;;;;
600095321;Mateøská škola Malé Vıkleky, okres Pardubice;60156228;7676981;2;580511;Obec Malé Vıkleky;60156228;Mateøská škola;A00;7676981;580511;Obec Malé Vıkleky;;;;;;;;;;
600090035;Mateøská škola Mladoòovice, okres Chrudim;71003258;25410598;2;270521;Obec Mladoòovice;107582473;Mateøská škola;A00;25410598;270521;Obec Mladoòovice;;;;;;;;;;
600100014;Mateøská škola Morašice, okres Svitavy;70157359;1845004;2;277029;Obec Morašice;7587520;Mateøská škola;A00;1845004;277029;Obec Morašice;;;;;;;;;;
600095304;Mateøská škola Moravany, okres Pardubice;48160385;7566620;2;273988;Obec Moravany;48160385;Mateøská škola;A00;7566620;273988;Obec Moravany;;;;;;;;;;
